Failure type	|Probe	|Usage	|Node Name	|Device Name	|Date/Time	|
Shorts Failure	|P1852	|1	|unnamed_4188_ast2520_i1_perstrsvd	|	|220217174921	|
Shorts Failure	|P1787	|1	|UNNAMED_88_RES_I92_A	|	|220217174921	|
Shorts Failure	|P628	|1	|ddr_b_dimm0_sa0	|u1b_skt_c	|220217174921	|
Shorts Failure	|P1977	|1	|ddr_b_dimm0_sa2	|	|220217174921	|
Shorts Failure	|P1974	|1	|ddr_a_dimm0_sa1	|	|220217174921	|
Shorts Failure	|P1975	|1	|ddr_a_dimm0_sa2	|	|220217174921	|
Shorts Failure	|P1973	|1	|ddr_a_dimm0_sa0	|	|220217174921	|
Shorts Failure	|P1276	|1	|PD_CPU_RSVD_BT62_C	|	|220217174922	|
Shorts Failure	|P1281	|1	|PD_CPU_RSVD_R1_C	|	|220217174922	|
Shorts Failure	|P1282	|1	|PD_CPU_RSVD_R2_C	|	|220217174922	|
Shorts Failure	|P1186	|1	|mss_hpms_pll_vssa	|	|220217174922	|
Shorts Failure	|P1188	|1	|mss_mddr_pll_vssa	|	|220217174922	|
Shorts Failure	|P513	|1	|ccc_pll_vssa	|	|220217174922	|
Shorts Failure	|P517	|1	|ccc_sw_pll_vssa	|	|220217174922	|
Shorts Failure	|P1580	|1	|serdes_pll_vssa	|	|220217174922	|
Shorts Failure	|P1578	|1	|serdes_l23_refret	|	|220217174922	|
Shorts Failure	|P1575	|1	|serdes_l01_refret	|	|220217174923	|
Shorts Failure	|P1459	|1	|pmod_voa_vsense_n_m2	|	|220217174923	|
Shorts Failure	|P1884	|1	|UNNAMED_4253_RES_I66_A	|	|220217174923	|
Shorts Failure	|P1881	|1	|UNNAMED_4253_RES_I60_A	|	|220217174923	|
Shorts Failure	|P1799	|1	|UNNAMED_89_RES_I66_A	|	|220217174923	|
Shorts Failure	|P1796	|1	|UNNAMED_89_RES_I60_A	|	|220217174923	|
Shorts Failure	|P1783	|1	|UNNAMED_88_RES_I82_A	|	|220217174923	|
Shorts Failure	|P1909	|1	|VP1P05_VCCSCSUS_SNS_CPU_KN	|	|220217174923	|
Shorts Failure	|P1462	|1	|pmod_vob_vsense_n_m1	|	|220217174923	|
Shorts Failure	|P1912	|1	|VP1P8_VCCIN_SNS_CPU_KN	|	|220217174923	|
Shorts Failure	|P1458	|1	|pmod_voa_vsense_n_m1	|	|220217174924	|
Shorts Failure	|P1907	|1	|VP1P05_VCCGBE_SNS_CPU_KN	|	|220217174924	|
Shorts Failure	|P1463	|1	|pmod_vob_vsense_n_m2	|	|220217174924	|
Shorts Failure	|P1417	|1	|PMOD_PH1_SNU_RC_M2	|	|220217174924	|
Shorts Failure	|P1439	|1	|PMOD_PH4_SNU_RC_M1	|	|220217174924	|
Shorts Failure	|P1387	|1	|PMOD_P2V5_SW_SN	|	|220217174924	|
Shorts Failure	|P1451	|1	|PMOD_PVCCSCFUSESUS_SW_SN	|	|220217174924	|
Shorts Failure	|P1322	|1	|PMOD_5V0_SW_SN	|	|220217174924	|
Shorts Failure	|P1431	|1	|PMOD_PH2_SNU_RC_M2	|	|220217174924	|
Shorts Failure	|P1400	|1	|PMOD_P3V3_SW_SN	|	|220217174925	|
Shorts Failure	|P1329	|1	|PMOD_A2V5_SW_SN	|	|220217174925	|
Shorts Failure	|P2081	|1	|GND	|j2	|220217174925	|
Open Failure	|P1465	|1	|pseq_vmon_p12v	|	|220217174933	|
Open Failure	|P1217	|1	|p12v_good	|	|220217174933	|
Open Failure	|P788	|1	|fpga_golden_wp_l	|	|220217174933	|
Open Failure	|P355	|1	|bios_golden_wp_r	|	|220217174933	|
Shorts Failure	|P1117	|1	|m_b_dqs_dp<0>	|u1b_skt_c	|220217174937	|
Shorts Failure	|P2080	|1	|xdp_cpu_trst_n	|	|220217174937	|
Shorts Failure	|P123	|1	|xdp_cpu_tck0	|	|220217174937	|
Shorts Failure	|P527	|1	|CLK_33M_SERIRQ_C	|	|220217174938	|
Shorts Failure	|P1286	|1	|PD_DDR_TEST1_C	|	|220217174938	|
Shorts Failure	|P1285	|1	|PD_DDR_TEST0_C	|	|220217174938	|
Shorts Failure	|P1274	|1	|PD_CPU_RSVD_AA66_C	|	|220217174938	|
Shorts Failure	|P1265	|1	|PD_CPU_DDR_RCOMP1_C	|	|220217174939	|
Shorts Failure	|P1303	|1	|PD_USB2_RBIAS_C	|	|220217174939	|
Shorts Failure	|P40	|1	|clk100m_i210_pe_ac_dp	|	|220217174940	|
Shorts Failure	|P39	|1	|clk100m_i210_pe_ac_dn	|	|220217174940	|
Shorts Failure	|P38	|1	|clk100m_clkgen_pcie_refclk_ac_dp	|	|220217174940	|
Shorts Failure	|P50	|1	|clk_100m_cpu_ref_ac_dp	|	|220217174941	|
Shorts Failure	|P49	|1	|clk_100m_cpu_ref_ac_dn	|	|220217174941	|
Shorts Failure	|P37	|1	|clk100m_clkgen_pcie_refclk_ac_dn	|	|220217174941	|
Shorts Failure	|P1408	|1	|PMOD_PH1_BOOT_R_M1	|	|220217174941	|
Shorts Failure	|P1414	|1	|PMOD_PH1_PH_M1	|	|220217174941	|
Shorts Failure	|P1409	|1	|PMOD_PH1_BOOT_R_M2	|	|220217174942	|
Shorts Failure	|P1422	|1	|PMOD_PH2_BOOT_R_M1	|	|220217174942	|
Shorts Failure	|P1428	|1	|PMOD_PH2_PH_M1	|	|220217174942	|
Shorts Failure	|P1423	|1	|PMOD_PH2_BOOT_R_M2	|	|220217174942	|
Shorts Failure	|P1429	|1	|PMOD_PH2_PH_M2	|	|220217174942	|
Shorts Failure	|P1913	|1	|VP1P8_VCCIN_SNS_CPU_KP	|	|220217174943	|
Shorts Failure	|P1456	|1	|pmod_voa_vsense_k_m1	|	|220217174943	|
Shorts Failure	|P1424	|1	|PMOD_PH2_DIDT_M1	|	|220217174943	|
Shorts Failure	|P1410	|1	|PMOD_PH1_DIDT_M1	|	|220217174943	|
Shorts Failure	|P2181	|1	|PVCCIN	|	|220217174944	|
Shorts Failure	|P1908	|1	|VP1P05_VCCGBE_SNS_CPU_KP	|	|220217174944	|
Shorts Failure	|P1461	|1	|pmod_vob_vsense_k_m2	|	|220217174944	|
Shorts Failure	|P122	|1	|vfltp1p05_25m_osc_c	|	|220217174944	|
Shorts Failure	|P1904	|1	|VFLT_P1P05_VCCKRLCPLL_C	|	|220217174944	|
Shorts Failure	|P1905	|1	|VFLT_P1P05_VCCSCPLL_C	|	|220217174944	|
Shorts Failure	|P1903	|1	|VFLT_P1P05_VCCAXCK_C	|	|220217174945	|
Shorts Failure	|P1425	|1	|PMOD_PH2_DIDT_M2	|	|220217174945	|
Shorts Failure	|P2175	|1	|p1v05_combined	|	|220217174945	|
Shorts Failure	|P2176	|1	|a1_2v	|	|220217174946	|
Shorts Failure	|P1864	|1	|unnamed_4234_cap_i96_b	|	|220217174946	|
Shorts Failure	|P1196	|1	|p1v2_bmfpga_serdes_vddaio_flt	|	|220217174946	|
Shorts Failure	|P2029	|1	|PMOD_A1V2_VSENSE	|	|220217174946	|
Shorts Failure	|P1527	|1	|pwr_a1v2_didt	|	|220217174946	|
Shorts Failure	|P857	|1	|JTAG_SF_3P3V	|	|220217174946	|
Shorts Failure	|P516	|1	|ccc_sw_pll_vdda_bmfpga	|	|220217174946	|
Shorts Failure	|P512	|1	|ccc_pll_vdda_bmfpga	|	|220217174946	|
Shorts Failure	|P1853	|1	|unnamed_4188_ast2520_i1_usb2av33	|	|220217174946	|
Shorts Failure	|P1762	|1	|UNNAMED_59_CAP_I64_B	|	|220217174947	|
Shorts Failure	|P509	|1	|ccc_bmfpga_pll_vdda	|	|220217174947	|
Shorts Failure	|P515	|1	|ccc_sw_pll_vdda	|	|220217174947	|
Shorts Failure	|P511	|1	|ccc_pll_vdda	|	|220217174947	|
Shorts Failure	|P1185	|1	|mss_hpms_pll_vdda	|	|220217174947	|
Shorts Failure	|P1187	|1	|mss_mddr_pll_vdda	|	|220217174947	|
Shorts Failure	|P1455	|1	|pmod_vdd_p3p_m2	|	|220217174947	|
Shorts Failure	|P1454	|1	|pmod_vdd_p3p_m1	|	|220217174947	|
Shorts Failure	|P752	|1	|fltr_dac0_3p3v	|	|220217174947	|
Shorts Failure	|P756	|1	|fltr_vp3p3_pcie_buf1	|	|220217174948	|
Shorts Failure	|P755	|1	|fltr_vp3p3_bmcphy_avdd	|	|220217174948	|
Shorts Failure	|P347	|1	|adcav33	|	|220217174948	|
Shorts Failure	|P1916	|1	|vpllav33	|	|220217174948	|
Shorts Failure	|P753	|1	|fltr_dac1_3p3v	|	|220217174948	|
Shorts Failure	|P750	|1	|flter_clkgen_p3v3	|	|220217174948	|
Shorts Failure	|P751	|1	|flter_clkgen_p3v3_vdda	|	|220217174948	|
Shorts Failure	|P618	|1	|dacavd33	|	|220217174948	|
Shorts Failure	|P1311	|1	|pllav33	|	|220217174948	|
Shorts Failure	|P1902	|1	|vflt_nsci_clk_buf	|	|220217174948	|
Shorts Failure	|P2031	|1	|PMOD_A3V3_VSENSE	|	|220217174948	|
Shorts Failure	|P1540	|1	|pwr_a3v3_didt	|	|220217174949	|
Shorts Failure	|P1332	|1	|PMOD_A3V3_ISENN_R	|	|220217174949	|
Shorts Failure	|P1331	|1	|pmod_a3v3_isenn	|	|220217174949	|
Shorts Failure	|P2180	|1	|A3P3V	|	|220217174949	|
Shorts Failure	|P1435	|1	|PMOD_PH4_BOOT_R_M1	|	|220217174949	|
Shorts Failure	|P1438	|1	|PMOD_PH4_PH_M1	|	|220217174949	|
Shorts Failure	|P1910	|1	|VP1P05_VCCSCSUS_SNS_CPU_KP	|	|220217174949	|
Shorts Failure	|P1460	|1	|pmod_vob_vsense_k_m1	|	|220217174950	|
Shorts Failure	|P1436	|1	|PMOD_PH4_DIDT_M1	|	|220217174950	|
Shorts Failure	|P2020	|1	|P1V05_VCCSUS	|	|220217174950	|
Shorts Failure	|P1570	|1	|SATA0_CONFIG_2	|	|220217174950	|
Shorts Failure	|P1569	|1	|SATA0_CONFIG_1	|	|220217174950	|
Shorts Failure	|P1568	|1	|SATA0_CONFIG_0	|	|220217174950	|
Shorts Failure	|P1571	|1	|SATA0_CONFIG_3	|	|220217174950	|
Shorts Failure	|P1872	|1	|UNNAMED_4251_RES_I263_A	|	|220217174950	|
Shorts Failure	|P1850	|1	|unnamed_4188_ast2520_i1_pecivdd	|	|220217174950	|
Shorts Failure	|P1852	|1	|unnamed_4188_ast2520_i1_perstrsvd	|	|220217174950	|
Shorts Failure	|P1787	|1	|UNNAMED_88_RES_I92_A	|	|220217174950	|
Shorts Failure	|P628	|1	|ddr_b_dimm0_sa0	|u1b_skt_c	|220217174950	|
Shorts Failure	|P1977	|1	|ddr_b_dimm0_sa2	|	|220217174951	|
Shorts Failure	|P1974	|1	|ddr_a_dimm0_sa1	|	|220217174951	|
Shorts Failure	|P1975	|1	|ddr_a_dimm0_sa2	|	|220217174951	|
Shorts Failure	|P1973	|1	|ddr_a_dimm0_sa0	|	|220217174951	|
Shorts Failure	|P1276	|1	|PD_CPU_RSVD_BT62_C	|	|220217174951	|
Shorts Failure	|P1281	|1	|PD_CPU_RSVD_R1_C	|	|220217174951	|
Shorts Failure	|P1282	|1	|PD_CPU_RSVD_R2_C	|	|220217174951	|
Shorts Failure	|P1186	|1	|mss_hpms_pll_vssa	|	|220217174951	|
Shorts Failure	|P1188	|1	|mss_mddr_pll_vssa	|	|220217174951	|
Shorts Failure	|P513	|1	|ccc_pll_vssa	|	|220217174952	|
Shorts Failure	|P517	|1	|ccc_sw_pll_vssa	|	|220217174952	|
Shorts Failure	|P1580	|1	|serdes_pll_vssa	|	|220217174952	|
Shorts Failure	|P1578	|1	|serdes_l23_refret	|	|220217174952	|
Shorts Failure	|P1575	|1	|serdes_l01_refret	|	|220217174952	|
Shorts Failure	|P1459	|1	|pmod_voa_vsense_n_m2	|	|220217174952	|
Shorts Failure	|P1884	|1	|UNNAMED_4253_RES_I66_A	|	|220217174952	|
Shorts Failure	|P1881	|1	|UNNAMED_4253_RES_I60_A	|	|220217174952	|
Shorts Failure	|P1799	|1	|UNNAMED_89_RES_I66_A	|	|220217174952	|
Shorts Failure	|P1796	|1	|UNNAMED_89_RES_I60_A	|	|220217174953	|
Shorts Failure	|P1783	|1	|UNNAMED_88_RES_I82_A	|	|220217174953	|
Shorts Failure	|P1909	|1	|VP1P05_VCCSCSUS_SNS_CPU_KN	|	|220217174953	|
Shorts Failure	|P1462	|1	|pmod_vob_vsense_n_m1	|	|220217174953	|
Shorts Failure	|P1912	|1	|VP1P8_VCCIN_SNS_CPU_KN	|	|220217174953	|
Shorts Failure	|P1458	|1	|pmod_voa_vsense_n_m1	|	|220217174953	|
Shorts Failure	|P1907	|1	|VP1P05_VCCGBE_SNS_CPU_KN	|	|220217174953	|
Shorts Failure	|P1463	|1	|pmod_vob_vsense_n_m2	|	|220217174953	|
Shorts Failure	|P1417	|1	|PMOD_PH1_SNU_RC_M2	|	|220217174953	|
Shorts Failure	|P1439	|1	|PMOD_PH4_SNU_RC_M1	|	|220217174954	|
Shorts Failure	|P1387	|1	|PMOD_P2V5_SW_SN	|	|220217174954	|
Shorts Failure	|P1451	|1	|PMOD_PVCCSCFUSESUS_SW_SN	|	|220217174954	|
Shorts Failure	|P1322	|1	|PMOD_5V0_SW_SN	|	|220217174954	|
Shorts Failure	|P1431	|1	|PMOD_PH2_SNU_RC_M2	|	|220217174954	|
Shorts Failure	|P1400	|1	|PMOD_P3V3_SW_SN	|	|220217174954	|
Shorts Failure	|P1329	|1	|PMOD_A2V5_SW_SN	|	|220217174954	|
Shorts Failure	|P2081	|1	|GND	|j2	|220217174954	|
Open Failure	|P1465	|1	|pseq_vmon_p12v	|	|220217175003	|
Open Failure	|P1217	|1	|p12v_good	|	|220217175003	|
Open Failure	|P788	|1	|fpga_golden_wp_l	|	|220217175003	|
Open Failure	|P355	|1	|bios_golden_wp_r	|	|220217175003	|
Shorts Failure	|P1117	|1	|m_b_dqs_dp<0>	|u1b_skt_c	|220217175007	|
Shorts Failure	|P2080	|1	|xdp_cpu_trst_n	|	|220217175007	|
Shorts Failure	|P123	|1	|xdp_cpu_tck0	|	|220217175007	|
Shorts Failure	|P1286	|1	|PD_DDR_TEST1_C	|	|220217175007	|
Shorts Failure	|P1285	|1	|PD_DDR_TEST0_C	|	|220217175007	|
Shorts Failure	|P1274	|1	|PD_CPU_RSVD_AA66_C	|	|220217175008	|
Shorts Failure	|P1265	|1	|PD_CPU_DDR_RCOMP1_C	|	|220217175008	|
Shorts Failure	|P1303	|1	|PD_USB2_RBIAS_C	|	|220217175009	|
Shorts Failure	|P40	|1	|clk100m_i210_pe_ac_dp	|	|220217175010	|
Shorts Failure	|P39	|1	|clk100m_i210_pe_ac_dn	|	|220217175010	|
Shorts Failure	|P38	|1	|clk100m_clkgen_pcie_refclk_ac_dp	|	|220217175010	|
Shorts Failure	|P50	|1	|clk_100m_cpu_ref_ac_dp	|	|220217175010	|
Shorts Failure	|P49	|1	|clk_100m_cpu_ref_ac_dn	|	|220217175010	|
Shorts Failure	|P37	|1	|clk100m_clkgen_pcie_refclk_ac_dn	|	|220217175010	|
Shorts Failure	|P1408	|1	|PMOD_PH1_BOOT_R_M1	|	|220217175011	|
Shorts Failure	|P1414	|1	|PMOD_PH1_PH_M1	|	|220217175011	|
Shorts Failure	|P1409	|1	|PMOD_PH1_BOOT_R_M2	|	|220217175011	|
Shorts Failure	|P1422	|1	|PMOD_PH2_BOOT_R_M1	|	|220217175011	|
Shorts Failure	|P1428	|1	|PMOD_PH2_PH_M1	|	|220217175011	|
Shorts Failure	|P1423	|1	|PMOD_PH2_BOOT_R_M2	|	|220217175011	|
Shorts Failure	|P1429	|1	|PMOD_PH2_PH_M2	|	|220217175012	|
Shorts Failure	|P1913	|1	|VP1P8_VCCIN_SNS_CPU_KP	|	|220217175013	|
Shorts Failure	|P1456	|1	|pmod_voa_vsense_k_m1	|	|220217175013	|
Shorts Failure	|P1424	|1	|PMOD_PH2_DIDT_M1	|	|220217175013	|
Shorts Failure	|P1410	|1	|PMOD_PH1_DIDT_M1	|	|220217175013	|
Shorts Failure	|P2181	|1	|PVCCIN	|	|220217175013	|
Shorts Failure	|P1908	|1	|VP1P05_VCCGBE_SNS_CPU_KP	|	|220217175013	|
Shorts Failure	|P1461	|1	|pmod_vob_vsense_k_m2	|	|220217175013	|
Shorts Failure	|P122	|1	|vfltp1p05_25m_osc_c	|	|220217175014	|
Shorts Failure	|P1904	|1	|VFLT_P1P05_VCCKRLCPLL_C	|	|220217175014	|
Shorts Failure	|P1905	|1	|VFLT_P1P05_VCCSCPLL_C	|	|220217175014	|
Shorts Failure	|P1903	|1	|VFLT_P1P05_VCCAXCK_C	|	|220217175014	|
Shorts Failure	|P1425	|1	|PMOD_PH2_DIDT_M2	|	|220217175014	|
Shorts Failure	|P2175	|1	|p1v05_combined	|	|220217175014	|
Shorts Failure	|P2176	|1	|a1_2v	|	|220217175015	|
Shorts Failure	|P1864	|1	|unnamed_4234_cap_i96_b	|	|220217175015	|
Shorts Failure	|P1196	|1	|p1v2_bmfpga_serdes_vddaio_flt	|	|220217175015	|
Shorts Failure	|P2029	|1	|PMOD_A1V2_VSENSE	|	|220217175015	|
Shorts Failure	|P1527	|1	|pwr_a1v2_didt	|	|220217175015	|
Shorts Failure	|P857	|1	|JTAG_SF_3P3V	|	|220217175016	|
Shorts Failure	|P516	|1	|ccc_sw_pll_vdda_bmfpga	|	|220217175016	|
Shorts Failure	|P512	|1	|ccc_pll_vdda_bmfpga	|	|220217175016	|
Shorts Failure	|P1853	|1	|unnamed_4188_ast2520_i1_usb2av33	|	|220217175016	|
Shorts Failure	|P1762	|1	|UNNAMED_59_CAP_I64_B	|	|220217175016	|
Shorts Failure	|P509	|1	|ccc_bmfpga_pll_vdda	|	|220217175016	|
Shorts Failure	|P515	|1	|ccc_sw_pll_vdda	|	|220217175016	|
Shorts Failure	|P511	|1	|ccc_pll_vdda	|	|220217175016	|
Shorts Failure	|P1185	|1	|mss_hpms_pll_vdda	|	|220217175017	|
Shorts Failure	|P1187	|1	|mss_mddr_pll_vdda	|	|220217175017	|
Shorts Failure	|P1455	|1	|pmod_vdd_p3p_m2	|	|220217175017	|
Shorts Failure	|P1454	|1	|pmod_vdd_p3p_m1	|	|220217175017	|
Shorts Failure	|P752	|1	|fltr_dac0_3p3v	|	|220217175017	|
Shorts Failure	|P756	|1	|fltr_vp3p3_pcie_buf1	|	|220217175017	|
Shorts Failure	|P755	|1	|fltr_vp3p3_bmcphy_avdd	|	|220217175017	|
Shorts Failure	|P347	|1	|adcav33	|	|220217175017	|
Shorts Failure	|P1916	|1	|vpllav33	|	|220217175017	|
Shorts Failure	|P753	|1	|fltr_dac1_3p3v	|	|220217175018	|
Shorts Failure	|P750	|1	|flter_clkgen_p3v3	|	|220217175018	|
Shorts Failure	|P751	|1	|flter_clkgen_p3v3_vdda	|	|220217175018	|
Shorts Failure	|P618	|1	|dacavd33	|	|220217175018	|
Shorts Failure	|P1311	|1	|pllav33	|	|220217175018	|
Shorts Failure	|P1902	|1	|vflt_nsci_clk_buf	|	|220217175018	|
Shorts Failure	|P2031	|1	|PMOD_A3V3_VSENSE	|	|220217175018	|
Shorts Failure	|P1540	|1	|pwr_a3v3_didt	|	|220217175018	|
Shorts Failure	|P1332	|1	|PMOD_A3V3_ISENN_R	|	|220217175018	|
Shorts Failure	|P1331	|1	|pmod_a3v3_isenn	|	|220217175018	|
Shorts Failure	|P2180	|1	|A3P3V	|	|220217175018	|
Shorts Failure	|P1435	|1	|PMOD_PH4_BOOT_R_M1	|	|220217175019	|
Shorts Failure	|P1438	|1	|PMOD_PH4_PH_M1	|	|220217175019	|
Shorts Failure	|P1910	|1	|VP1P05_VCCSCSUS_SNS_CPU_KP	|	|220217175019	|
Shorts Failure	|P1460	|1	|pmod_vob_vsense_k_m1	|	|220217175019	|
Shorts Failure	|P1436	|1	|PMOD_PH4_DIDT_M1	|	|220217175019	|
Shorts Failure	|P2020	|1	|P1V05_VCCSUS	|	|220217175019	|
Shorts Failure	|P1570	|1	|SATA0_CONFIG_2	|	|220217175019	|
Shorts Failure	|P1569	|1	|SATA0_CONFIG_1	|	|220217175019	|
Shorts Failure	|P1568	|1	|SATA0_CONFIG_0	|	|220217175020	|
Shorts Failure	|P1571	|1	|SATA0_CONFIG_3	|	|220217175020	|
Shorts Failure	|P1872	|1	|UNNAMED_4251_RES_I263_A	|	|220217175020	|
Shorts Failure	|P1850	|1	|unnamed_4188_ast2520_i1_pecivdd	|	|220217175020	|
Shorts Failure	|P1852	|1	|unnamed_4188_ast2520_i1_perstrsvd	|	|220217175020	|
Shorts Failure	|P1787	|1	|UNNAMED_88_RES_I92_A	|	|220217175020	|
Shorts Failure	|P628	|1	|ddr_b_dimm0_sa0	|u1b_skt_c	|220217175020	|
Shorts Failure	|P1977	|1	|ddr_b_dimm0_sa2	|	|220217175020	|
Shorts Failure	|P1974	|1	|ddr_a_dimm0_sa1	|	|220217175020	|
Shorts Failure	|P1975	|1	|ddr_a_dimm0_sa2	|	|220217175020	|
Shorts Failure	|P1973	|1	|ddr_a_dimm0_sa0	|	|220217175020	|
Shorts Failure	|P1276	|1	|PD_CPU_RSVD_BT62_C	|	|220217175021	|
Shorts Failure	|P1281	|1	|PD_CPU_RSVD_R1_C	|	|220217175021	|
Shorts Failure	|P1282	|1	|PD_CPU_RSVD_R2_C	|	|220217175021	|
Shorts Failure	|P1186	|1	|mss_hpms_pll_vssa	|	|220217175021	|
Shorts Failure	|P1188	|1	|mss_mddr_pll_vssa	|	|220217175021	|
Shorts Failure	|P513	|1	|ccc_pll_vssa	|	|220217175021	|
Shorts Failure	|P517	|1	|ccc_sw_pll_vssa	|	|220217175021	|
Shorts Failure	|P1580	|1	|serdes_pll_vssa	|	|220217175021	|
Shorts Failure	|P1578	|1	|serdes_l23_refret	|	|220217175021	|
Shorts Failure	|P1575	|1	|serdes_l01_refret	|	|220217175022	|
Shorts Failure	|P1459	|1	|pmod_voa_vsense_n_m2	|	|220217175022	|
Shorts Failure	|P1884	|1	|UNNAMED_4253_RES_I66_A	|	|220217175022	|
Shorts Failure	|P1881	|1	|UNNAMED_4253_RES_I60_A	|	|220217175022	|
Shorts Failure	|P1799	|1	|UNNAMED_89_RES_I66_A	|	|220217175022	|
Shorts Failure	|P1796	|1	|UNNAMED_89_RES_I60_A	|	|220217175022	|
Shorts Failure	|P1783	|1	|UNNAMED_88_RES_I82_A	|	|220217175022	|
Shorts Failure	|P1909	|1	|VP1P05_VCCSCSUS_SNS_CPU_KN	|	|220217175022	|
Shorts Failure	|P1462	|1	|pmod_vob_vsense_n_m1	|	|220217175022	|
Shorts Failure	|P1912	|1	|VP1P8_VCCIN_SNS_CPU_KN	|	|220217175022	|
Shorts Failure	|P1458	|1	|pmod_voa_vsense_n_m1	|	|220217175022	|
Shorts Failure	|P1907	|1	|VP1P05_VCCGBE_SNS_CPU_KN	|	|220217175023	|
Shorts Failure	|P1463	|1	|pmod_vob_vsense_n_m2	|	|220217175023	|
Shorts Failure	|P1417	|1	|PMOD_PH1_SNU_RC_M2	|	|220217175023	|
Shorts Failure	|P1439	|1	|PMOD_PH4_SNU_RC_M1	|	|220217175023	|
Shorts Failure	|P1387	|1	|PMOD_P2V5_SW_SN	|	|220217175023	|
Shorts Failure	|P1451	|1	|PMOD_PVCCSCFUSESUS_SW_SN	|	|220217175023	|
Shorts Failure	|P1322	|1	|PMOD_5V0_SW_SN	|	|220217175023	|
Shorts Failure	|P1431	|1	|PMOD_PH2_SNU_RC_M2	|	|220217175023	|
Shorts Failure	|P1400	|1	|PMOD_P3V3_SW_SN	|	|220217175024	|
Shorts Failure	|P1329	|1	|PMOD_A2V5_SW_SN	|	|220217175024	|
Shorts Failure	|P2081	|1	|GND	|j2	|220217175024	|
Open Failure	|P1465	|1	|pseq_vmon_p12v	|	|220217175032	|
Open Failure	|P1217	|1	|p12v_good	|	|220217175032	|
Shorts Failure	|P1117	|1	|m_b_dqs_dp<0>	|u1b_skt_c	|220217175036	|
Shorts Failure	|P2080	|1	|xdp_cpu_trst_n	|	|220217175036	|
Shorts Failure	|P123	|1	|xdp_cpu_tck0	|	|220217175036	|
Shorts Failure	|P1286	|1	|PD_DDR_TEST1_C	|	|220217175037	|
Shorts Failure	|P1285	|1	|PD_DDR_TEST0_C	|	|220217175037	|
Shorts Failure	|P1274	|1	|PD_CPU_RSVD_AA66_C	|	|220217175037	|
Shorts Failure	|P1265	|1	|PD_CPU_DDR_RCOMP1_C	|	|220217175038	|
Shorts Failure	|P1303	|1	|PD_USB2_RBIAS_C	|	|220217175038	|
Shorts Failure	|P40	|1	|clk100m_i210_pe_ac_dp	|	|220217175039	|
Shorts Failure	|P39	|1	|clk100m_i210_pe_ac_dn	|	|220217175039	|
Shorts Failure	|P38	|1	|clk100m_clkgen_pcie_refclk_ac_dp	|	|220217175039	|
Shorts Failure	|P50	|1	|clk_100m_cpu_ref_ac_dp	|	|220217175040	|
Shorts Failure	|P49	|1	|clk_100m_cpu_ref_ac_dn	|	|220217175040	|
Shorts Failure	|P37	|1	|clk100m_clkgen_pcie_refclk_ac_dn	|	|220217175040	|
Shorts Failure	|P1408	|1	|PMOD_PH1_BOOT_R_M1	|	|220217175040	|
Shorts Failure	|P1414	|1	|PMOD_PH1_PH_M1	|	|220217175040	|
Shorts Failure	|P1409	|1	|PMOD_PH1_BOOT_R_M2	|	|220217175041	|
Shorts Failure	|P1422	|1	|PMOD_PH2_BOOT_R_M1	|	|220217175041	|
Shorts Failure	|P1428	|1	|PMOD_PH2_PH_M1	|	|220217175041	|
Shorts Failure	|P1423	|1	|PMOD_PH2_BOOT_R_M2	|	|220217175041	|
Shorts Failure	|P1429	|1	|PMOD_PH2_PH_M2	|	|220217175041	|
Shorts Failure	|P1913	|1	|VP1P8_VCCIN_SNS_CPU_KP	|	|220217175042	|
Shorts Failure	|P1456	|1	|pmod_voa_vsense_k_m1	|	|220217175042	|
Shorts Failure	|P1424	|1	|PMOD_PH2_DIDT_M1	|	|220217175042	|
Shorts Failure	|P1410	|1	|PMOD_PH1_DIDT_M1	|	|220217175042	|
Shorts Failure	|P2181	|1	|PVCCIN	|	|220217175043	|
Shorts Failure	|P1908	|1	|VP1P05_VCCGBE_SNS_CPU_KP	|	|220217175043	|
Shorts Failure	|P1461	|1	|pmod_vob_vsense_k_m2	|	|220217175043	|
Shorts Failure	|P122	|1	|vfltp1p05_25m_osc_c	|	|220217175043	|
Shorts Failure	|P1904	|1	|VFLT_P1P05_VCCKRLCPLL_C	|	|220217175043	|
Shorts Failure	|P1905	|1	|VFLT_P1P05_VCCSCPLL_C	|	|220217175043	|
Shorts Failure	|P1903	|1	|VFLT_P1P05_VCCAXCK_C	|	|220217175044	|
Shorts Failure	|P1425	|1	|PMOD_PH2_DIDT_M2	|	|220217175044	|
Shorts Failure	|P2175	|1	|p1v05_combined	|	|220217175044	|
Shorts Failure	|P2176	|1	|a1_2v	|	|220217175045	|
Shorts Failure	|P1864	|1	|unnamed_4234_cap_i96_b	|	|220217175045	|
Shorts Failure	|P1196	|1	|p1v2_bmfpga_serdes_vddaio_flt	|	|220217175045	|
Shorts Failure	|P2029	|1	|PMOD_A1V2_VSENSE	|	|220217175045	|
Shorts Failure	|P1527	|1	|pwr_a1v2_didt	|	|220217175045	|
Shorts Failure	|P857	|1	|JTAG_SF_3P3V	|	|220217175045	|
Shorts Failure	|P516	|1	|ccc_sw_pll_vdda_bmfpga	|	|220217175045	|
Shorts Failure	|P512	|1	|ccc_pll_vdda_bmfpga	|	|220217175045	|
Shorts Failure	|P1853	|1	|unnamed_4188_ast2520_i1_usb2av33	|	|220217175045	|
